Algorithm;Accuracy;Precision;Recall;F1 Score;AUC;Ngram;Vect. Strategy;Bal. Strategy;% of Features;Folds;Feat. Selec. Strategy;Hyper Params.;Model
LogisticRegression;0.8628;0.8696;0.8628;0.8688;0.9512;(1, 2);TF-IDF;over;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8626;0.864;0.8626;0.857;0.9537;(1, 1);TF-IDF;smote;20;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8625;0.8646;0.8625;0.8563;0.9458;(1, 1);TF-IDF;under;20;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8624;0.8689;0.8624;0.864;0.951;(1, 2);TF-IDF;smote;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8622;0.8699;0.8622;0.8639;0.9512;(1, 2);TF-IDF;under;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8622;0.8681;0.8622;0.8651;0.9529;(1, 2);TF-IDF;smote;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.862;0.8682;0.862;0.868;0.9517;(1, 2);TF-IDF;under;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8618;0.864;0.8618;0.8548;0.95;(1, 1);TF-IDF;mixed;20;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8616;0.8637;0.8616;0.8558;0.9477;(1, 1);TF-IDF;over;20;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8616;0.8638;0.8616;0.8511;0.9499;(1, 1);TF-IDF;under;20;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8615;0.8675;0.8615;0.8643;0.9505;(1, 2);TF-IDF;over;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8605;0.8662;0.8605;0.8654;0.9508;(1, 2);TF-IDF;mixed;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8603;0.8669;0.8603;0.8611;0.95;(1, 2);TF-IDF;over;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8598;0.8667;0.8598;0.8638;0.9516;(1, 2);TF-IDF;smote;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8594;0.8667;0.8594;0.865;0.9507;(1, 2);TF-IDF;under;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8594;0.8675;0.8594;0.8655;0.9489;(1, 2);TF-IDF;over;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8589;0.8611;0.8589;0.8499;0.9487;(1, 1);TF-IDF;over;20;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8588;0.8644;0.8588;0.8641;0.9503;(1, 2);TF-IDF;over;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8588;0.865;0.8588;0.8639;0.9518;(1, 2);TF-IDF;mixed;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8587;0.8628;0.8587;0.8496;0.9457;(1, 1);TF-IDF;smote;20;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8587;0.8623;0.8587;0.856;0.948;(1, 1);TF-IDF;under;20;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8586;0.8651;0.8586;0.8653;0.9518;(1, 2);TF-IDF;over;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8584;0.8652;0.8584;0.8642;0.9504;(1, 2);TF-IDF;under;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8584;0.865;0.8584;0.8641;0.9542;(1, 2);TF-IDF;mixed;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8583;0.8656;0.8583;0.8631;0.9522;(1, 2);TF-IDF;smote;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.858;0.8611;0.858;0.8505;0.952;(1, 1);TF-IDF;under;20;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8573;0.8645;0.8573;0.8633;0.9486;(1, 2);TF-IDF;smote;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8571;0.864;0.8571;0.8628;0.9489;(1, 2);TF-IDF;smote;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8569;0.8647;0.8569;0.8629;0.9469;(1, 2);TF-IDF;mixed;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8566;0.8596;0.8566;0.8502;0.9476;(1, 1);TF-IDF;smote;20;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8562;0.8633;0.8562;0.8604;0.9497;(1, 2);TF-IDF;over;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.856;0.8638;0.856;0.8631;0.9497;(1, 2);TF-IDF;under;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8558;0.8633;0.8558;0.8601;0.9492;(1, 2);TF-IDF;over;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8556;0.857;0.8556;0.8488;0.9486;(1, 1);TF-IDF;mixed;20;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8556;0.8622;0.8556;0.8608;0.9511;(1, 2);TF-IDF;under;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8549;0.8611;0.8549;0.8589;0.9508;(1, 2);TF-IDF;mixed;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8549;0.8634;0.8549;0.8587;0.9507;(1, 2);TF-IDF;over;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8548;0.8649;0.8548;0.8545;0.9491;(1, 2);TF-IDF;smote;10;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8544;0.8575;0.8544;0.8456;0.9433;(1, 1);TF-IDF;mixed;20;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8543;0.8643;0.8543;0.8584;0.9478;(1, 2);TF-IDF;mixed;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8541;0.8632;0.8541;0.8592;0.9487;(1, 2);TF-IDF;smote;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8541;0.8614;0.8541;0.8582;0.9491;(1, 2);TF-IDF;under;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8539;0.8617;0.8539;0.8594;0.9498;(1, 2);TF-IDF;smote;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8539;0.8604;0.8539;0.8571;0.9482;(1, 2);TF-IDF;smote;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8532;0.8566;0.8532;0.8448;0.9508;(1, 1);TF-IDF;over;20;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8528;0.8562;0.8528;0.8493;0.9455;(1, 1);TF-IDF;under;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8527;0.8556;0.8527;0.847;0.9506;(1, 1);TF-IDF;under;20;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8526;0.8562;0.8526;0.8524;0.9468;(1, 1);TF-IDF;under;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8526;0.8557;0.8526;0.8521;0.9455;(1, 1);TF-IDF;over;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8526;0.8558;0.8526;0.8495;0.9455;(1, 1);TF-IDF;under;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.851;0.861;0.851;0.8488;0.9439;(1, 2);TF-IDF;over;10;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8509;0.8545;0.8509;0.8489;0.9438;(1, 1);TF-IDF;mixed;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8508;0.8545;0.8508;0.8476;0.9462;(1, 1);TF-IDF;under;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8505;0.8621;0.8505;0.8492;0.9473;(1, 2);TF-IDF;mixed;10;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8504;0.8544;0.8504;0.8499;0.9443;(1, 1);TF-IDF;smote;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8502;0.8539;0.8502;0.8482;0.9442;(1, 1);TF-IDF;smote;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8498;0.8542;0.8498;0.8476;0.9447;(1, 1);TF-IDF;under;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8498;0.8591;0.8498;0.8486;0.9475;(1, 2);TF-IDF;over;10;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8496;0.8529;0.8496;0.8476;0.9427;(1, 1);TF-IDF;under;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8492;0.8579;0.8492;0.8543;0.9496;(1, 2);TF-IDF;mixed;10;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8491;0.8598;0.8491;0.8487;0.9421;(1, 2);TF-IDF;under;10;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.849;0.8534;0.849;0.8475;0.9432;(1, 1);TF-IDF;mixed;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8489;0.8523;0.8489;0.8464;0.9462;(1, 1);TF-IDF;smote;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8487;0.8514;0.8487;0.8466;0.9479;(1, 1);TF-IDF;smote;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8484;0.8605;0.8484;0.8464;0.9479;(1, 2);TF-IDF;smote;10;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8483;0.8524;0.8483;0.8489;0.945;(1, 1);TF-IDF;mixed;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8483;0.8524;0.8483;0.8471;0.945;(1, 1);TF-IDF;over;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8481;0.8587;0.8481;0.843;0.9418;(1, 2);TF-IDF;mixed;10;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8481;0.8587;0.8481;0.8482;0.9434;(1, 2);TF-IDF;over;10;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8481;0.8516;0.8481;0.8471;0.9464;(1, 1);TF-IDF;mixed;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8481;0.8516;0.8481;0.8457;0.9471;(1, 1);TF-IDF;over;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8479;0.8528;0.8479;0.8459;0.9467;(1, 1);TF-IDF;under;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8476;0.8516;0.8476;0.8441;0.9429;(1, 1);TF-IDF;mixed;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8475;0.8511;0.8475;0.8458;0.9438;(1, 1);TF-IDF;under;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8474;0.8512;0.8474;0.8403;0.9418;(1, 1);TF-IDF;over;15;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8474;0.8515;0.8474;0.8438;0.9393;(1, 1);TF-IDF;over;15;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8474;0.8579;0.8474;0.8464;0.9482;(1, 2);TF-IDF;mixed;10;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8468;0.8505;0.8468;0.8453;0.9441;(1, 1);TF-IDF;mixed;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8468;0.8502;0.8468;0.843;0.9434;(1, 1);TF-IDF;over;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8467;0.8554;0.8467;0.8489;0.9438;(1, 2);TF-IDF;over;10;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8464;0.8507;0.8464;0.846;0.9414;(1, 1);TF-IDF;under;15;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8462;0.8564;0.8462;0.8435;0.9439;(1, 2);TF-IDF;mixed;10;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.846;0.8503;0.846;0.8444;0.9441;(1, 1);TF-IDF;over;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.846;0.8497;0.846;0.8448;0.9461;(1, 1);TF-IDF;smote;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.846;0.8492;0.846;0.8416;0.942;(1, 1);TF-IDF;smote;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.846;0.8493;0.846;0.8465;0.9443;(1, 1);TF-IDF;smote;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8457;0.8494;0.8457;0.8431;0.9457;(1, 1);TF-IDF;over;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8455;0.8498;0.8455;0.8422;0.9455;(1, 1);TF-IDF;mixed;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8455;0.8485;0.8455;0.8442;0.9454;(1, 1);TF-IDF;over;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8453;0.8489;0.8453;0.8439;0.9417;(1, 1);TF-IDF;smote;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8447;0.8484;0.8447;0.8414;0.9414;(1, 1);TF-IDF;over;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8442;0.8481;0.8442;0.8429;0.9403;(1, 1);TF-IDF;smote;15;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8442;0.8482;0.8442;0.843;0.9436;(1, 1);TF-IDF;under;15;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8438;0.8481;0.8438;0.8415;0.9408;(1, 1);TF-IDF;mixed;15;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8438;0.8479;0.8438;0.8431;0.9448;(1, 1);TF-IDF;under;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8435;0.8474;0.8435;0.8407;0.9386;(1, 1);TF-IDF;over;15;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8435;0.8477;0.8435;0.8441;0.9437;(1, 1);TF-IDF;over;15;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8434;0.8469;0.8434;0.8426;0.9426;(1, 1);TF-IDF;over;15;10;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
LogisticRegression;0.8433;0.8533;0.8433;0.8402;0.9456;(1, 2);TF-IDF;under;10;5;kbest;{'C': 10, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=42)"
